Company,Salary,Date Posted,Title,Location,Job ID,Job Link,Job Type,Current date time (CST),Remote / Hybrid
RADcube,"$102,368.99 - $129,621.96 a Yearly",2024-02-08 T11:05:47Z,Data Scientist,"Indianapolis, IN",5a32139cb5e2d43f,https://www.indeed.com/viewjob?jk=5a32139cb5e2d43f&from=vjs&tk=1hm4qtg7lk7ht802&viewtype=embedded&xkcb=SoBP67M3EE950r2bVZ0HbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2BScientists%26page%3D0,Contract,2024-02-08T11:05:47Z,Remote
Intone Networks,"$100,119.77 - $126,773.95 a Yearly",2024-02-08 T11:05:47Z,Sr. Data Analyst,Remote,b44b777fa229e7c9,https://www.indeed.com/viewjob?jk=b44b777fa229e7c9&from=vjs&tk=1hm4qtg7lk7ht802&viewtype=embedded&xkcb=SoD767M3EE950r2bVZ0GbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2BScientists%26page%3D0,Contract,2024-02-08T11:05:47Z,Remote
BayOne,$0.00 - $100.00 a Hourly,2024-02-08 T11:05:47Z,Lead Data Scientist,"Santa Clara, CA",478b236a7c1d3e42,https://www.indeed.com/viewjob?jk=478b236a7c1d3e42&from=vjs&tk=1hm4qtg7lk7ht802&viewtype=embedded&xkcb=SoBm67M3EE950r2bVZ0FbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2BScientists%26page%3D0,Contract,2024-02-08T11:05:47Z,Remote
DataAnnotation,$0.00 - $40.00 a Hourly,2024-02-08 T11:05:52Z,Software Developer - AI Trainer (Contract),"Los Angeles, CA",89eb443ee8b65264,https://www.indeed.com/viewjob?jk=89eb443ee8b65264&from=vjs&tk=1hm4qtkac2cmi000&viewtype=embedded&advn=7831672186689475&adid=425861262&ad=-6NYlbfkN0CnM4TERr6XuVBW3VTRACvDXDx9S3Pbn6a0SwhkmoLTiKD4BGD0VT7S6S0mhSg0W4uSTzmEPwePMx5M9zmYJSVDZfcGvG0LPatwB2olQEiGwsCoe2bVTn3aQedJP5ook-KXoXaaFTjIxGKzV4d3IguilRu_ZO3OQw51s-Ovav2ghBUC5-03nxKEGQmLfnGmrz46yBpvW3CaZhZm6LV6iBXcyFufrHe_DYxmENd86yS1ZFL8uqUOgBTjvyez7cLTsPyomjREe3N8BPJTlLvCsOMzMro0V-VAB1ash8iHNJ1NaW7tR_YRj8CVjK_H87aOwK5_xWe6c6UIfwoMw8NZ-Y70lEGpoTgBSW0o6AsyTPAGDoUW3RijqIQGm9z-Rm8FsXloBoJE8GnitUKYbf7aDtQaai7gIkvcpza9NklUhYJIQIiG9YXarWtTSZ4ETTjOzOursOe3chBVszau6KMeGiCKblg7efWDD6Oajgd1N2xErONKiVApncMdmQXHCJV0hm06QaFoAf_adYBaKxe9Y2IG357vwYmuLkMUMXYlHqUZ10KUeFfcNcaALF63vtH-kkU0MqhS3CI07IfTESHc26tCdd1vks658WauZWqzX0EMpCs6_YtFSfrR7XnTkynobAYQlY44SFDEPUKon_uiLOFVfZdz6waGqz5FGLEFP5yRD670U93oyMDea3s3fBOAusYyZPf6nkG8ndPCRaX2jDwrSElZEX8pQcYQKODuqXscs75CYEg5tuEufjl-gs7Jxykxf1aInsV7KgXsNvDnHrjb&xkcb=SoCe6_M3EE95VpA2vT0LbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2BScientists%26page%3D10,Contract,2024-02-08T11:05:52Z,Remote
RedStream Technology LLC,$50.00 - $100.00 a Hourly,2024-02-08 T11:05:52Z,Generative AI/LLM Lead,Remote,73168805f939b033,https://www.indeed.com/viewjob?jk=73168805f939b033&from=vjs&tk=1hm4qtkac2cmi000&viewtype=embedded&advn=2018479807063751&adid=393143729&ad=-6NYlbfkN0Af4VUVFC65ZFGPeY38cqKHBXywLY7NZRgmgZnkNCReYRyOh2A8xKmJ0aardfUm_DrYoOP8oOEYmE33MgTjG90WpGTV7gE5N-TsUqdT9tvggP-XD3caaA9aLdHFxQxsWYJLp7BFBJWQf2o5BQxEq5DynypK3xxMWkBkD89YVF6eBNDNfotlgDvon6SxGBaYseGnIHUNhpLh_4sc4Q68sIXR7XpFVAB2TrqZKmLKJWsRPX40KwPsIH-6LQAH_euxBYcELBFwv6_R_0AT7yyXBPNkqUhPi6K_yLk_3tsrP5NsYtuULDDjwJrfuRma75DeVew-m9XWdqHkfWPHJqbqaC6AIlC1NfYfvHneZ_K8xVn12U1yTmUOeuET4cYVo95AlkKvPAT0POxayqjEtV58-0SpTEV-eG9F6GrFKpNmPmWkRtsrNlgyl5M-i_9a4YVX3ZdxoS3Y4euvcA6YSIGxIEFMLtS5uAf1dvZ6igBPMraPoAXE1CxAnOiwdMdAkKS9z4dJtG-uzX24ldLKC8QBgwC7rSl8LL_Fu1poPESKbFxprEmQHu0fWdXOK7tZJveWR0ckYhGAqWNfbLJWy7Kd7YQkHjBn4bk6VsFx1D7pejS_6-Bd82MWLTVr6qo1sL427kBE4UIpaa8Anw%3D%3D&xkcb=SoAq6_M3EE95VpA2vT0KbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2BScientists%26page%3D10,Contract,2024-02-08T11:05:52Z,Remote
Outlier,$41.00 - $55.00 a Hourly,2024-02-08 T11:05:52Z,"Data Scientists - AI Training (Remote Work, Contract)",Remote,e2a49650186a0c8c,https://www.indeed.com/viewjob?jk=e2a49650186a0c8c&from=vjs&tk=1hm4qtkac2cmi000&viewtype=embedded&xkcb=SoD367M3EE95VpA2vT0IbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2BScientists%26page%3D10,Contract,2024-02-08T11:05:52Z,Remote
Estrada Consulting Incorporated,$80.00 - $85.00 a Hourly,2024-02-08 T11:05:52Z,Data Science Services Lead,"Los Angeles, CA",79dda1d2da2ab61b,https://www.indeed.com/viewjob?jk=79dda1d2da2ab61b&from=vjs&tk=1hm4qtkac2cmi000&viewtype=embedded&xkcb=SoAe67M3EE95VpA2vT0HbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2BScientists%26page%3D10,Contract,2024-02-08T11:05:52Z,Remote
"Maxonic, Inc.",$65.00 - $70.00 a Hourly,2024-02-08 T11:05:52Z,Sr. ML Engineer,"Pleasanton, CA",ba7750cd5d7a17d4,https://www.indeed.com/viewjob?jk=ba7750cd5d7a17d4&from=vjs&tk=1hm4qtkac2cmi000&viewtype=embedded&advn=1699283669543468&adid=404426343&ad=-6NYlbfkN0CcZyzezfzvtPQUPPpPoUj9-ywsUO7mA4JsOj3ENCeqrO9_b-accNAdsUGhbUow6t1Z4Hf9Ho4L08fU6dlbGXUrZVTfuR4JDaFnIo67bBytNXp1mQeydyxt5Bj5SWc9wd_1OLqAIMIiazSaB2GOGiXWq_5Hv9oyZyRkC_5NOG6t7Z1Sefk3NG7v8nARVX9R9YVcdW96O4fHBkdBawk1J74k_Jn9aQfM59IycXZU2ZiCjPu1wtclZ1RxrsmLRCPGNRv9p8wjVN81cPp-002iMp6ZjIaSr41r6iGK3Rva2NzDEusn6-fnIUHJrGtgfdmiQQIZIh_IQOoTWXtO_qGGEtSs3bcSiqvqyk_7rhCyqLH3p953XlKfjlDPBKgoBvFvkHtfW68bNggaMU2yftaYUuXBJodx-HnLo8FFH3YTLy6jwCUZSk81FvpGi7V2GnMwIXOHUkSSvfmZ_uKMsPVQyQPFu8gPVtYzN30BS9bYk-97-ffDGdg-2YVEyAVmzo3dqrV9zQQs9eF1QUmI46MeGMIHDVP8YI5ZSObVD5OfYE_7sanCNJKt-QPoS5WWhZ0JW6XQeciD-tVijexjUpaV3-X1vda188qjzk5ci2pZv6_sjTQ2wQoSD3f4&xkcb=SoDD6_M3EE95VpA2vT0FbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2BScientists%26page%3D10,Contract,2024-02-08T11:05:52Z,Remote
"TalentBurst, Inc.",$107.14 - $125.00 a Hourly,2024-02-08 T11:06:20Z,"Senior Data Scientist, Generative AI Applications - Remote","Boston, MA 02163",565ba6e7b9783cf3,https://www.indeed.com/viewjob?jk=565ba6e7b9783cf3&from=vjs&tk=1hm4qu8c7kedr800&viewtype=embedded&advn=2769455239497812&adid=416904455&ad=-6NYlbfkN0AytblDjMhCTRr2PwXSTF3LlCyagmIhB_qBKYhkTsU9J0hTk5FFAzwJDmkNUWL_TlXFP8JhgknHwMixLEF_JTA0-7Xb62DfX4TGr2G_42qQ6UOu8ii65L0-yRf08-Dsc3TBZjv2DkNXDAczDeJGDZBPYDkX-FbiIIY3jpqnuXNQWlgRQgOjQlQE6xjQ4q1iCB4xo52ArQ0i5cJ2Ocop_Ehk6Sh4SRAnNGWK6UbXOpCd-aogDzjNMZPO4gcSUSA-cqgVyafUoOTcKvedVKgv4kOAMkXXfaHra2Fd1iA5iKlC0iUxkKLB7vVTCjgptpYz3v46kB0YZjiIAEqn5V18lRVTf9sygV1QtNdR20g7n6gx4DskGzhtnJQaUkeihbif0Y4spILpEEeT_NXeEkaGqLVUBq7HZbDOlXbeD4TUzG5DRUI1hXVKYXB4AaDH11_XTxIdU4etm851nf9LCaIzUQLw43aDFdV-7QACVbRv_D33e_PDVsa4CYf3k3kxVkewftv__2Iw3rndoXaJxGRh_J5iwMW71AM1IDNtV8fAcXryZ7Nxag7WuB7SggEKpkdnmJdYOOs-H70vVhxMrkfb78WMgGWJIrYbaG81XGELxGFWxEKKD0RrHLiMzHHtoHQgH7o0gPxndQBigAgI9pRBgdx20E0m2keV18vcDwAMlMnxvoiGUHPwGU0LAXeqFwZDTZZWzxkcPcr8ujGumoTABXluowQrugfbymLYMalarXBgUwzzkTUOQJkB3I4VfL04VNKoq285oC3DD07CGmlRu_tbEM4PoB0jFeIQrxm0FToeZ5tvGTdLQnh1dd0X8zGWyvg3CyuKiDNph51XEAkJYNLV18JUB84-7_lroyihlxCNjiy86LyMQmcBGKIZV3mC7PK3XSOEz0B5QmmxrDaLEtv5YMiMunO0ynX72WsQCPf9KkC-yxSyTQGNccnWQeBDy340mb5IlIfsLPrDwvKDmwmPSWZ1baSQ9HYTAfMJRCFI__wyuOWHGk1Imwj1-BL_rGH-g8SWN0TfR9gfDCXzw7XSNTRsVQucJmrQLQllzDP0p14KeqwaOWRyIJQEOzaKwLF1XIoPhZ94r8Me0ztG_2tkJlUsEKbvg-TqfJqoTn03_eKsyE5auOQk&xkcb=SoCI6_M3EE921Gw3hx0CbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2BScientists%26page%3D40,Contract,2024-02-08T11:06:20Z,Remote
DSMH LLC,$55.00 - $60.00 a Hourly,2024-02-08 T11:06:20Z,Data Scientist 31650,"Dallas, TX 75201",563fa57005bce66b,https://www.indeed.com/viewjob?jk=563fa57005bce66b&from=vjs&tk=1hm4qu8c7kedr800&viewtype=embedded&xkcb=SoBV67M3EE921Gw3hx0AbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2BScientists%26page%3D40,Contract,2024-02-08T11:06:20Z,Remote
NESC Staffing,$70.00 - $75.00 a Hourly,2024-02-08 T11:06:20Z,AI Software Developer,"Cedar Rapids, IA",f3b4b4d8d5f36658,https://www.indeed.com/viewjob?jk=f3b4b4d8d5f36658&from=vjs&tk=1hm4qu8c7kedr800&viewtype=embedded&advn=8710334498693113&adid=423279344&ad=-6NYlbfkN0CZaM3qCFOpL_Lemb3iVULeNtfhWBcbvvoDwAxh7TM4kVrgVk_58J00mnaMGk2XRz27oqgwSjgktDwKQ6sgelfQFZo7aMkf60gNt8dog3ldFjEDNozYNOg8qOe3nqlF7_wz8A5pchkGjenGR-4b96R8Ps1xwZGYRmCqSx8vHfDPnSSkeBwB2eMvKbDsomlaZLaJ_OM5wmptYohh191FXfqNeYG6EVMJ3sdkq_rf-yskjggtkIhLbKo_PoGN8gEXLIq7rWqe0QjTuO09fl45zjGIC25BNxGEJQC7hw87T7DMv6xvV9WJC1jtaRvJ4jVxXJ8KfKUzMjD7TGfLCLIYET06lw2TMrpijQ5KSIZIuu7VDL2QF3tHinrP0pwrS-Ykoqos0q9neUMZOoal4zBM3Ofl28JY0YCMHMDvQC9DFRNvR392JXI4hmh64EgOBYdXy4gr-GSNCwIx1nnjVMhGRuIH4abGyd-4RoQqak7ROLFd5cD_bkZm2xewXLYlQ8692pKLTQFh9Fmm2hA6xGZys_-y5mFMWbWM4b2mn9-iATMvS02A2uV8fzLiIXdxOTqWxsv06yOmvlT4SYP1eXcHCeRh614diGKGQ-l6GNZJZ41CYVPMdaLbj70iFF4FJdW4VoK5vchQLyJ5zA%3D%3D&xkcb=SoC86_M3EE921Gw3hx0ZbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2BScientists%26page%3D40,Contract,2024-02-08T11:06:20Z,Remote
Comprise IT Solutions LLC,$50.00 - $-1.00 a Hourly,2024-02-08 T11:06:20Z,Business Data Analyst,"Dallas, TX 75211",e655b6f6967e3c9f,https://www.indeed.com/viewjob?jk=e655b6f6967e3c9f&from=vjs&tk=1hm4qu8c7kedr800&viewtype=embedded&xkcb=SoDv67M3EE921Gw3hx0cbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2BScientists%26page%3D40,Contract,2024-02-08T11:06:20Z,Remote
"Oxford Solutions, Inc",$70.00 - $76.92 a Hourly,2024-02-08 T11:06:20Z,Machine Learning Architect,"Pittsburgh, PA 15206",b2023f9ae1b363ef,https://www.indeed.com/viewjob?jk=b2023f9ae1b363ef&from=vjs&tk=1hm4qu8c7kedr800&viewtype=embedded&advn=5041209285299124&adid=426101039&ad=-6NYlbfkN0Ah84rNixMmaotEsgJV3q1wnaN9KFL4RtccNyuvLc0y8pD0cx1a5tWXqZ2zDJmBs3846P3TygFscI8BJrYrZuYpK4bYQvSB4eKUs_Aq7C65PHLD2ssMip4potlv6WTtYqvVie8MU_JmP-ge_pZtT_3LioyI83u29Frfvi6-MG86OnBKLYqRk-JCoPEyNkeV0BHhjyVtIG40-bpYbcfxZTllTSDHhP16n7lZBbUXwin9jMsykr7uifPqLuCm-RO7Z-3c9RSsGCTVczQMpJI82eFWvWlL6n04avZNwZSoV74PR9lsl-eYFPgP2JarkKR9x8TRzaWYoylgDho2pKPBDg6LLA5cCR3neNGFBwoP-U3iSPQFgN0AopXJ-V2psuspKd6SuBxl7qFuxvpoShmoa6Bf86T-zo2BEME1uwc25abnxRsd64JHIFq0s_KpP4tRZPVhpIRH7QYfN4XD3Kx5Y81kQBV9qa-1sdqZS2kzJT6n-OB3kWQGqghKZKNw41A8zMg18DzwCC9L8lGnmRbkiqQrMlZGVz97BCxIeopACV1uuVTFQ9OstknDCdNVYsYaz9rBldGFd6qdNFKbIPR2X6qJnFItHrx19hVSRPUHxuUYi_vKSpCitFR1gKMbKpoIF7zDSCKp3EnAvrcGkrSeO3pSiJAlBzY_ye_zbfDos6B67CvbxWsXqEktv9ZQzhyyk_9_Ui-qjVfdKO0vfEfvv_XkRXy6CD0zy-jtVes1RvdywjUV13GNHhnG-BB2t0yczQIombR_aoZh4j1cfx__drn1mxiN8hzbXWnIEyyBQuy9bGbjCIJrPoUJzh8JsZyGddHBuki-8JSF57wYwK7fafsmmxivqF_Q7yrXBrz21BdviPvxyjZFQq5En-c2NFQvsIlXL3pPayqSXHdrmVZQ7jpYf2iqbMXsMElQ2foL9IQQowa9Xj2SZGmmV1Ot55wFPoiLPuy2ImdLYDBuq4OtMpD2ZEOXlkU3keVF187PJ7BHRbPe2_FGnzi1MJ0qQV35OD_vsisdMFMxpwCReK15yfLS05k-6MKM9Qnart8u7eu0tJhun65_lj4bMfqTDtRMPXlF1sTWOHXq7_ppdqzCcshZEYZMt9lgtuhA-OMou94y5vZugCfHPJoZ7cGRTBiD6sI%3D&xkcb=SoDb6_M3EE921Gw3hx0RbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2BScientists%26page%3D40,Contract,2024-02-08T11:06:20Z,Remote
ThirdEye Data Inc.,$65.00 - $70.00 a Hourly,2024-02-08 T11:06:25Z,Sr. Data Scientist,"Los Angeles, CA",e4b1f3f5c448e863,https://www.indeed.com/viewjob?jk=e4b1f3f5c448e863&from=vjs&tk=1hm4quk9km8pa800&viewtype=embedded&advn=2337138018909581&adid=425296472&ad=-6NYlbfkN0CGrEpC7CAITf4jDoI4bx1yqKPeVvoYOH0-8XnjdDlBMDAqxHGdMJDp2lrp277rJHkMIMONqsusfveUDONXeQzx3uMuXpbgVoTR349KkvC0tlO8_jWMXgWfTR128ZlWW8hDsOx06Y9UkAFSgv-psQna6ciaqwU6l6bfkXoRCqK8K60DkMOLSLoyQoT8AYVWCzblB8y6zCgO05KsJ0-C1ZMkn2gUWsJ0umqzBI1si5FWSBmqoYIp1FFrS8v1OTq_HeXcswI8qDRdUfcuimvbCYD3AaTDivnAIY4lhi_hz_5it8NfbY7quhHPnDpENAnDjmCVk882o6ilcB31c-TCN88s1iNudOrW134f9I2EY4aBRuJpNWJFaDtphq2K98ak-X1sZpgWUtwylFS2XMrLAoyLhXiXfTr-1PH4c1mfCv2UKrWdbqtHkd_aBfMjTkT_-klzVj4ha8OZkH2t5FM4Q2jfBIr6b9Ng7UQd6eC_iThTuC70qEP02Dzx4ve7Admd6DYjH7ZH1Dk7DRARgMqa-I66hG52A299_yCbgdfS-mVTj39zOOJyvn1TXKHux6rrhqon9VSbHt6an9SRIZLWuMNZ-AZ9ICqOX2mqbtYWS6Isbw%3D%3D&xkcb=SoCq6_M3EE91V-QdsR0KbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2BScientists%26page%3D50,Contract,2024-02-08T11:06:25Z,Remote
eTeam Inc,$50.00 - $68.00 a Hourly,2024-02-08 T11:06:25Z,Data Science Analyst,Remote,a202db3d7ccf1237,https://www.indeed.com/viewjob?jk=a202db3d7ccf1237&from=vjs&tk=1hm4quk9km8pa800&viewtype=embedded&advn=4830468414473438&adid=419189016&ad=-6NYlbfkN0Dtmpfj98iB4C0jJJOWen3Era3IQfJzNZ4PFwBIKpo80CvlYmJYyffHOwy26mz3iNNw-bINDIaB1bxR1YcE-i9r98ZF_9249QchehWBih0lyf57107Va6hxB443DYg-Zjr5JNnUTdlY7PS_-_A04Z5nLmEGEBel0BPyr7v_4JKF4OdT70RIKaEJFEidRUMr_FKZ0L7AkZKdnipBDw3-UH2qq5-v5YvmYCP14zVLeRbQR0YVHiU4jDT7iYtrweSRKhs8zlkTEa8NbAT8gYE84jC1JlGvq_lQrHDkfTkt6aL3YRVQbnWrl7watIrWbV3uLlMWXkUGDOY2hV_kyHAeac59T3V3C3d-fjtcZKzQy7fp_Ix3QIfryMgtZ5Njozcbp5QnNmqEOUn0ypzBUAyTJKjg4JW5zdz9ibOgJG-bgrVKhCUIDfelmt6tHVXLDFbk3lOdZGbJ8EaWthFMDVTu5xOnwKEOpp5KBCIwMA7UD1DOTRlMg5nX1JwpJVN1x5S8AJSrhvUA_PvffaFoSdypHdsoqgzOpKRYI9Jd2xHgFhF7GUMXnpl9QPT5Glam_kqEXHEpWI6DnpA2noDWP_T2Cr3QIsqVGp6eHPuZ3xxREsM1Qu88jlFKXyKyRYYyx5NqX8MHWIZMPqxy-g%3D%3D&xkcb=SoA36_M3EE91V-QdsR0JbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2BScientists%26page%3D50,Contract,2024-02-08T11:06:25Z,Remote
Joulé,$67.00 - $80.00 a Hourly,2024-02-08 T11:06:25Z,Statistical Programmer Contractor,"Tarrytown, NY 10591",503422dbdb3cdad0,https://www.indeed.com/viewjob?jk=503422dbdb3cdad0&from=vjs&tk=1hm4quk9km8pa800&viewtype=embedded&advn=1591925339783298&adid=380754175&ad=-6NYlbfkN0AXtvPDqDev6liskt-h_3vAUEMM26GmMOlWYCAn-kvNiXTWhOpXUsJAzHKzhdDJA6wRH5fn9N7WKmDL3AvTNUyxo4mlYzwDN0K5APwdFbvSAKDu6M0sB2Zt2XKGOWezV3icHx0mbVS35ZFLeKJngNaBgy7_r2-LezRHvdjiYBNxFR6C8ekMq50qzsFQiNNMoPVnyl6FX8Z5VqkoG-InTu-GDxHF3VKmtaOqfNGIku1LZXyD2cffHXA7y5KkwZvUblGQBmDg20TMv_mxREOOcTLVqjk-21k6vP6cTkw7UMR8FulN-qEKRb6U6S23wXV28KiiJJ-oK02KJHZyS0Xs9SpzIa0NGRkDqShNeqlgTClNeckSVazzs1_W2rPknu86MclY-uPd9ptO1E1XPjt_-pOE9ycjgWl395sYo70kT6ZLmJqa-jbjr01z1ECgzyVoxoZ_7_UWVIlU6qMyoj2g3vdiHrGQA-cecJT_hxdSDOM8jxTXASCeA6zy0Aef2k0B7KZrnKwh8cL7LhH1vfiGqFJbcmrOP9ZdItgBvuhJswAOu0x_9BFbHQ0vU4ttF3PnrBUGYVqYJc4c4Zn94FEW9bHw25rWz4sqSTusbWrbiUbnDv-F1m9HE83mZeBWnq6A2BzxBc0RDKoX2VV4Bz-f3Q4XMch9Z20S4BYbBGffUuy5zeQGhwMNq4jTUlOx4JGgwwIFKMFclwFTet0BAyDiSlS8Q33rdOt3CkA4BOpTPft1vYEfIrjgQGLcCehy-Ck0E5mP7yyS7Mkh_A%3D%3D&xkcb=SoBD6_M3EE91V-QdsR0FbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2BScientists%26page%3D50,Contract,2024-02-08T11:06:25Z,Remote
DataAnnotation,$0.00 - $40.00 a Hourly,2024-02-08 T11:06:30Z,Software Developer - AI Trainer (Contract),"Austin, TX",e3986b7c7151c666,https://www.indeed.com/viewjob?jk=e3986b7c7151c666&from=vjs&tk=1hm4qupfvk6or802&viewtype=embedded&advn=7831672186689475&adid=425861262&ad=-6NYlbfkN0CnM4TERr6XuVBW3VTRACvDXDx9S3Pbn6a0SwhkmoLTiKD4BGD0VT7S6S0mhSg0W4uSTzmEPwePM_qlxsPy03Ba9O7eB41i1Utrb_GEascoevy-IsV9KeUWf6-DGwwOSbsDhsCIQqOnCW9zBOfl8gtJYbXh-op5OH3g0uxCsLgCWoTuT4rgJLXMtIIkIgERhEVW7ZDJkv11nBDRYeAizmcPuKXkJKBpk9il2Xi4SemUushhNq26OT3X4KKmxcqSqzY8d6cJPhRnB1bcxTTaPDqlAnV9m70kGUyIAp5qIZ4LxkRcprUcUev7RWa3jaj5UxkXdKG8Qb8qi9xMoygP5y21JU1cr1FTh0tmigAVCuQqAW93gbW3395m8o9ogoYu_nN66YsT5N3q8QC_-njIDn-kO3mtIqrHWszPzTNj7hdpC2RKcyu-1jhQE-URXYAjl_zbzhT85xunfeSoVxy6lGMKuICwYj1LUbgXXfirnTWcWz3MuMvXcMrt-X4xBG11HZWO20zCvsTQ9vtLXs8-F9r6iBHWh6Ccos9hhTuhcP_3vKPo2KUfhuE2BJzTCqrhmIVlyNv7DGaajVOeZxkKxcTMbG5F1lGjsx5lP7ysEqLY-_62Q_bF7oaHR1bYrXNzWCr41Pkkw3o_fnZ7B1kratbdTlxRHXwYf-BDdYeCfp0SCWkyr5bT9Hyk6ZiYqlsjZ-YnyNd9_R50awuFcRc3dQ7TZysI8UvxVGVz0pSodJTxuMQnuW3yfnMSo3_AJYTspyaxhrb13mCQYyeoZX2qHtKe&xkcb=SoCX6_M3EE906AWbAp0NbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2BScientists%26page%3D60,Contract,2024-02-08T11:06:30Z,Remote
DataAnnotation,$0.00 - $40.00 a Hourly,2024-02-08 T11:06:35Z,Software Developer - AI Trainer (Contract),"Dallas, TX",cd937da8c0f30efd,https://www.indeed.com/viewjob?jk=cd937da8c0f30efd&from=vjs&tk=1hm4quulfkkft800&viewtype=embedded&advn=7831672186689475&adid=425861262&ad=-6NYlbfkN0CnM4TERr6XuVBW3VTRACvDXDx9S3Pbn6a0SwhkmoLTiKD4BGD0VT7S6S0mhSg0W4txk3wXh5bKwl5lN6kmgDkB4LctoqICuFXtBhoZI3i5763sMmQo5p1FhBpY0YFyy7wSXeewLvdI4qLVvtVo5lvTatigbEDZdtSGULmrla5seGQZOzRRM73S-pBKLRs2Pn2UFoqmbzIglJWgFm2H7R_mON41rQ8Schto6q-mWeqnQhprhxPn3hsUP3lwDb6zjoKDTTnWHusJ3e8VMi3INQzZfKLjXTaixP8C4tDyMXGmy-PYlvOj9AxhIy8zcn3OxhIIel74NmXSp1zQPhsEyAKrAflw7WioSk5QuAscIFFF6tQBJjqLqBY73nZy4SNQiV-Y1anFhTRNr7gJC3fQfPP7dKMPQgDqZyePjxOGtmRHYGCMOlYZRTTz0ewPcaFflNDDCXO-wSEmdv59N6FLYt_PbY7zJgwTdi3v7ofp-_2V8B_E3PJhl0uNWl6WjSRlx2Xy77NxrpnqH6BDIRCsnpZJGESRk6hd6MYK1db495ah8p-O4smV93NX8A9mV9CgFdU7rnDgjeot2XaHTpbxIn-u1sFFSEnVHBWgEUMTCABGUfnUUx94bKa_AP7gcw5gHeFgi9zaQDV5FlRPdTCAg6NyyLsSRk8U9dU_2ndjGzJ1gA5M6WY7eFWm0rHswX1FaHgM84L6Mi9J9FifJ8kYV9nM6I91SEs-FNNpaH-FpX7lE6ZjnEsEpxQwOVp_btH24R0GB7l_x7rbddv2U5QUZdKR&xkcb=SoCf6_M3EE90AYQnBJ0JbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2BScientists%26page%3D70,Contract,2024-02-08T11:06:35Z,Remote
ITTconnect,$40.00 - $45.00 a Hourly,2024-02-08 T11:06:35Z,Data Scientist,"Atlanta, GA 30326",e691a93be9faf8eb,https://www.indeed.com/viewjob?jk=e691a93be9faf8eb&from=vjs&tk=1hm4quulfkkft800&viewtype=embedded&xkcb=SoAM67M3EE90AYQnBJ0BbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2BScientists%26page%3D70,Contract,2024-02-08T11:06:35Z,Remote
"Stark Dev, LLC",$80.00 - $-1.00 a Hourly,2024-02-08 T11:06:35Z,Data Scientist / Active Secret Clearance,"Fort Eisenhower, GA",d7dbe437106b4674,https://www.indeed.com/viewjob?jk=d7dbe437106b4674&from=vjs&tk=1hm4quulfkkft800&viewtype=embedded&xkcb=SoCr67M3EE90AYQnBJ0EbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2BScientists%26page%3D70,Contract,2024-02-08T11:06:35Z,Remote
